RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization,ADR_Discount_Pct,Revenue_Per_Room_Night,Rooms_Per_Attendee,Meeting_Space_Ratio,Demand_Tier,Is_Compression_Date,Day_of_Week_Arrival,Arrival_DOW_Name,Is_Weekend_Arrival,Is_Repeat_Client,Flag_Missing_Rate_Target,Flag_Short_Response_Window,Flag_Rate_Below_Baseline,Account_Prior_Events,Account_Prior_Booked,Account_Prior_Revenue,Account_Win_Rate,Is_First_Time_Account,Has_Prior_Decline,Rooms_Available_Peak_Date,Displacement_Risk_Score,Displacement_Risk_Level,Flag_High_Displacement,Flag_Date_Conflict,Completeness_Score,Urgency_Index
L-202408-35407,Lost,Technology Innovators,Board of Directors Meeting,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,High,2024-04-19,2024-05-13,13,2024-08-07,2024-08-09,2,110,44,88,56,1,Half Ballroom,1,1,11,1.0,22811.85,3,73.6,166.25,169.4,14907.2,5122.14,5823.8,25853.14,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,8,3,70.9,29.1,1,123.63,157.27,280.9,167.78,157.27,2,15.9,37,44,0,0,1,2,1,12,1,0,1,Classroom,3,1,2.83,1340.73,815,1496,4384.06,1,0,0,0,100.0,0.47,-1.89,293.79,0.786,0.179,Shoulder,0,2,Wed,0,0,0,0,0,31,24,314251.35,0.7742,0,1,44,1.0,High,1,0,100.0,0.1
L-202408-60538,Lost,Professional Engineers Society,Awards Gala Weekend,Association,In-person,Meeting Only,Education,Education,Repeat Client,Medium,2023-11-01,2023-12-02,22,2024-08-08,2024-08-11,3,281,0,0,136,1,Grand Ballroom,0,0,9,1.0,31219.84,3,70.4,156.19,0.0,0.0,9847.8,19476.04,29323.84,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,8,3,24,1,0,1,Classroom,0,0,0.3,1531.46,0,4960,6991.44,2,0,0,0,100.0,0.57,100.0,,0.0,0.074,Shoulder,0,3,Thu,0,1,0,0,1,30,24,572940.41,0.8,0,1,44,0.0,Low,0,0,86.7,0.032
L-202408-32377,Lost,TechCorp Solutions,Management Training,Corporate,In-person,Full Package,Finance,Finance,Sales Call,Low,2024-05-08,2024-06-02,11,2024-08-09,2024-08-10,1,93,64,64,81,1,Half Ballroom,1,1,14,1.0,25458.02,4,70.0,164.71,136.43,8731.52,2665.37,4007.66,15404.55,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,8,2,67.9,32.1,1,38.7,113.19,151.89,151.89,113.19,1,0.0,64,0,0,0,2,5,3,24,1,0,1,Classroom,2,0,2.24,1367.92,1020,0,2384.18,0,0,0,0,50.0,0.68,17.17,240.7,0.79,0.247,Shoulder,0,4,Fri,1,0,0,0,1,23,16,133116.57,0.6957,0,1,0,,Unknown,0,1,100.0,0.1505
L-202408-55723,Lost,Faith Community,Cultural Heritage Festival,SMERF,In-person,Full Package,Other,Other,Direct Inquiry,Low,2024-04-07,2024-05-03,15,2024-08-09,2024-08-10,1,124,34,34,41,1,Half Ballroom,1,0,11,0.0,0.0,1,74.2,161.44,142.67,4850.78,1602.21,885.92,7338.91,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,8,3,75.0,25.0,1,40.35,132.26,172.61,172.61,132.26,1,0.0,34,0,0,0,1,4,3,24,1,0,1,Banquet,2,0,1.54,1223.35,231,12740,13572.0,5,1,0,1,100.0,0.34,11.63,215.85,0.829,0.244,Shoulder,0,4,Fri,1,0,1,0,1,4,2,9242.19,0.5,0,1,0,,Unknown,0,1,93.3,0.0887
L-202408-78820,Lost,Retail Corporation,Management Training,Corporate,In-person,Full Package,Technology,Technology,RFP,Medium,2024-05-01,2024-05-19,9,2024-08-12,2024-08-15,3,103,50,150,62,1,Half Ballroom,1,1,9,1.0,38506.03,1,66.2,162.26,142.52,21378.0,6713.2,7735.23,35826.43,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,8,2,74.1,25.9,0,130.01,107.35,237.36,0.0,107.35,2,1.9,48,50,48,0,2,2,1,8,1,0,1,Classroom,0,0,0.08,1354.95,0,5620,7984.02,5,0,0,0,0.0,0.52,12.17,238.84,0.806,0.323,Shoulder,0,0,Mon,0,0,0,0,1,25,19,255418.73,0.76,0,1,179,0.279,Moderate,0,0,100.0,0.0874
L-202408-28355,Lost,Personal Event,Engagement Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,Low,2023-08-16,2023-09-13,19,2024-08-15,2024-08-16,1,365,23,23,30,1,Breakout Room,1,0,9,1.0,24457.89,2,71.4,168.45,157.87,3631.01,2577.87,2047.4,8256.28,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,8,3,71.9,28.1,1,79.83,140.96,220.79,220.79,220.79,1,0.0,23,0,0,0,1,7,3,36,0,0,1,Banquet,3,1,2.72,452.21,220,22435,23891.53,5,0,0,0,100.0,0.75,6.28,358.97,0.767,0.333,Shoulder,0,3,Thu,0,1,0,0,1,35,27,127052.1,0.7714,0,1,182,0.126,Low,0,0,100.0,0.0247
L-202408-70444,Lost,Professional Engineers Society,Educational Seminar Series,Association,In-person,Meeting Only,Education,Education,Sales Call,Low,2024-02-17,2024-03-15,19,2024-08-19,2024-08-21,2,184,0,0,48,1,Half Ballroom,0,1,8,0.0,0.0,2,67.8,159.56,0.0,0.0,3813.04,4811.27,8624.31,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,3,2,16,1,0,1,Theater,1,0,0.88,891.12,722,2232,4837.33,3,0,0,0,50.0,0.4,100.0,,0.0,0.208,Shoulder,0,0,Mon,0,0,1,0,1,32,25,586213.37,0.7812,0,1,164,0.0,Low,0,0,80.0,0.0435
L-202408-22609,Lost,Youth Athletics,High School Reunion,SMERF,In-person,Full Package,Education,Education,RFP,High,2024-05-11,2024-06-03,14,2024-08-21,2024-08-23,2,102,55,110,61,1,Half Ballroom,1,1,9,1.0,7636.65,4,70.4,152.94,140.55,15460.5,3808.99,2687.53,21957.02,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,8,2,58.1,41.9,1,52.52,149.3,201.82,201.82,149.3,2,1.8,54,55,0,0,2,2,1,12,1,0,1,Theater,0,0,0.22,1736.28,0,1592,3604.29,2,0,0,0,50.0,0.51,8.1,199.61,0.902,0.328,Shoulder,0,2,Wed,0,0,0,0,1,6,5,55637.99,0.8333,0,1,105,0.524,Moderate,0,0,100.0,0.0882
L-202408-60625,Lost,Pharmaceutical Partners,Product Launch Event,Corporate,In-person,Meeting Only,Legal,Legal,Repeat Client,Low,2024-06-15,2024-07-06,11,2024-08-26,2024-08-27,1,72,0,0,76,1,Half Ballroom,1,0,10,1.0,36302.26,4,77.3,163.93,0.0,0.0,3288.66,4053.58,7342.24,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,8,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,1,2,8,1,0,1,Theater,2,0,2.3,1805.5,89,2436,4432.17,4,0,0,0,100.0,0.63,100.0,,0.0,0.263,Shoulder,0,0,Mon,0,1,0,0,1,37,26,360633.32,0.7027,0,1,37,0.0,Low,0,0,86.7,0.1389
L-202408-60342,Lost,Social Event,Baby Shower Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,Medium,2023-10-04,2023-11-25,41,2024-08-29,2024-08-30,1,330,44,44,60,1,Half Ballroom,1,0,11,0.0,0.0,2,73.0,161.94,146.64,6452.16,3304.76,4778.6,14535.52,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,8,2,66.8,33.2,0,7.04,122.77,129.81,0.0,129.81,1,0.0,44,0,0,0,1,3,2,16,1,0,1,Banquet,0,0,0.27,946.63,0,11820,13369.39,5,0,0,0,100.0,0.5,9.45,330.35,0.733,0.167,Shoulder,0,3,Thu,0,0,1,0,1,43,30,151829.1,0.6977,0,1,88,0.5,Moderate,0,0,93.3,0.0333
L-202409-60418,Lost,Technology Innovators,Sales Kickoff,Corporate,In-person,Full Package,Government,Government,Sales Call,High,2024-05-18,2024-06-08,11,2024-09-01,2024-09-02,1,106,54,54,60,1,Half Ballroom,1,0,10,0.0,0.0,3,89.5,202.3,214.44,11579.76,2888.68,2892.55,17360.99,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,9,2,51.5,48.5,0,0.07,158.85,158.92,0.0,158.85,1,0.0,54,0,0,0,1,1,1,8,1,0,1,Theater,2,0,2.08,857.46,1223,411,4107.48,1,0,0,0,100.0,0.5,-6.0,321.5,0.9,0.167,Peak,1,6,Sun,1,0,1,0,0,33,25,332879.7,0.7576,0,1,97,0.557,Moderate,0,0,93.3,0.0943
L-202409-88400,Lost,Community Church,Community Theater Production,SMERF,Hybrid,Full Package,Association,Association,Third-Party Planner,Medium,2024-06-07,2024-06-27,12,2024-09-03,2024-09-04,1,88,6,6,8,1,Boardroom,1,1,8,0.0,0.0,4,76.4,166.73,160.57,963.42,877.01,236.11,2076.54,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,9,4,72.8,27.2,1,50.05,135.26,185.31,185.31,140.06,1,0.0,6,0,0,0,1,1,3,12,0,1,1,Boardroom,2,0,2.29,382.34,540,2350,5308.14,5,1,0,1,0.0,0.57,3.69,346.09,0.75,1.25,Shoulder,0,1,Tue,0,0,1,0,1,11,9,71426.0,0.8182,0,1,55,0.109,Low,0,0,93.3,0.0909
L-202409-71254,Lost,Insurance Federation,Leadership Institute,Association,Hybrid,Full Package,Government,Government,Third-Party Planner,Medium,2023-11-25,2023-12-23,21,2024-09-06,2024-09-07,1,286,73,73,83,1,Half Ballroom,1,0,7,0.0,0.0,4,78.7,170.13,162.99,11898.27,2543.22,4384.09,18825.58,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,9,4,59.2,40.8,1,117.33,142.53,259.86,174.35,142.53,1,0.0,73,0,0,0,2,1,2,16,1,0,1,Theater,3,1,2.63,1422.69,611,3144,5629.53,4,0,0,0,100.0,0.69,4.2,257.88,0.88,0.241,Peak,0,4,Fri,1,0,1,0,1,31,21,440515.12,0.6774,0,1,220,0.332,Moderate,0,0,93.3,0.0245
L-202409-44003,Lost,Financial Services Group,Product Launch Event,Corporate,In-person,Full Package,Legal,Legal,Cvent,Low,2024-06-01,2024-06-18,8,2024-09-10,2024-09-13,3,101,13,39,17,1,Breakout Room,1,1,9,0.0,0.0,3,72.3,173.74,164.05,6397.95,4975.93,2349.16,13723.04,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,9,3,58.0,42.0,1,49.61,133.38,182.99,182.99,133.38,2,13.1,9,13,10,0,1,1,1,8,0,0,1,Classroom,2,0,2.18,464.15,472,2196,4087.12,3,0,0,0,100.0,0.42,5.58,351.87,0.765,0.588,Shoulder,0,1,Tue,0,0,1,0,1,24,19,192266.58,0.7917,0,1,116,0.112,Low,0,0,93.3,0.0891
L-202409-26784,Lost,HR Professionals Network,Certification Training,Association,In-person,Meeting Only,Healthcare,Healthcare,Cvent,Medium,2024-03-07,2024-04-08,27,2024-09-12,2024-09-14,2,189,0,0,132,1,Grand Ballroom,0,0,5,0.0,0.0,2,82.6,179.02,0.0,0.0,6193.96,12130.28,18324.24,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,9,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,2,5,3,36,1,0,1,Classroom,1,0,0.52,2368.6,949,1840,6125.7,2,0,0,0,100.0,0.55,100.0,,0.0,0.152,Peak,0,3,Thu,0,0,1,1,1,25,17,323334.66,0.68,0,1,156,0.0,Low,0,0,80.0,0.0265
L-202409-91509,Lost,Global Industries,Customer Advisory Board,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,RFP,Medium,2024-06-06,2024-06-25,11,2024-09-12,2024-09-14,2,98,52,104,61,1,Half Ballroom,1,0,8,1.0,17827.94,4,76.8,167.42,162.96,16947.84,6366.35,6582.52,29896.71,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,9,4,50.8,49.2,1,146.34,127.72,274.06,235.17,127.72,2,0.0,52,52,0,0,1,1,1,4,1,0,1,Classroom,2,0,2.45,1335.46,980,162,5749.17,1,0,0,0,100.0,0.51,2.66,287.47,0.852,0.164,Shoulder,0,3,Thu,0,0,0,0,0,41,34,520376.12,0.8293,0,1,187,0.278,Moderate,0,0,100.0,0.0816
L-202409-46608,Lost,Private Party,Family Reunion Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,High,2024-04-03,2024-05-15,34,2024-09-17,2024-09-18,1,167,40,40,46,1,Half Ballroom,1,1,8,1.0,63644.69,2,77.7,169.37,158.72,6348.8,2760.06,3385.65,12494.51,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,9,4,65.3,34.7,1,115.26,134.26,249.52,212.15,137.92,1,0.0,40,0,0,0,1,5,3,24,1,0,1,Banquet,3,1,2.69,1325.98,1138,11910,14288.12,3,0,0,0,100.0,0.38,6.29,312.36,0.87,0.217,Shoulder,0,1,Tue,0,0,0,0,1,42,33,198768.7,0.7857,0,1,41,0.976,High,1,0,100.0,0.0479
L-202409-51204,Lost,Volunteer Network,Faith-Based Conference,SMERF,In-person,Full Package,Government,Government,Sales Call,Low,2024-04-17,2024-05-11,16,2024-09-19,2024-09-21,2,155,34,68,40,1,Breakout Room,1,0,8,0.0,0.0,2,82.2,174.71,158.25,10761.0,2703.68,1923.99,15388.67,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,9,4,72.0,28.0,1,95.0,127.26,222.26,222.26,127.26,2,23.5,26,34,0,0,1,2,1,8,0,0,1,Theater,3,1,2.93,369.05,370,2512,4460.2,2,0,0,0,50.0,1.0,9.42,226.3,0.85,0.25,Peak,0,3,Thu,0,0,1,0,1,15,10,61244.98,0.6667,0,1,220,0.155,Low,0,0,93.3,0.0516
L-202409-47672,Lost,Personal Event,Martinez-Garcia Wedding,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Sales Call,Low,2024-04-27,2024-06-07,36,2024-09-24,2024-09-25,1,150,19,19,20,0,,0,1,5,1.0,40360.79,1,80.6,177.07,158.04,3002.76,0.0,0.0,3002.76,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,9,4,52.8,47.2,1,27.37,132.87,160.24,160.24,137.26,1,0.0,19,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,10.75,158.04,0.95,0.0,Peak,0,1,Tue,0,0,0,1,1,38,29,140905.5,0.7632,0,1,0,,Unknown,0,1,100.0,0.0333
L-202409-98356,Lost,Education Foundation,Networking Summit,Association,Hybrid,Full Package,Government,Government,Third-Party Planner,Medium,2024-02-09,2024-03-16,24,2024-09-25,2024-09-27,2,229,86,172,111,1,Half Ballroom,1,0,12,0.0,0.0,2,77.2,172.72,174.04,29934.88,6553.97,11493.25,47982.1,0,0.0,0.0,0.0,0.0,,0.0,Space Not Adequate,2024,9,4,51.9,48.1,1,132.01,135.4,267.41,218.41,135.4,2,2.3,84,86,0,0,2,4,2,16,1,0,1,Theater,0,0,0.17,1260.52,0,1608,2745.83,2,0,0,0,50.0,0.93,-0.76,278.97,0.775,0.18,Shoulder,0,2,Wed,0,0,1,0,0,35,25,563217.16,0.7143,0,1,101,0.851,High,1,0,93.3,0.0524
L-202409-66803,Lost,Private Individual,Baby Shower Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2023-12-17,2024-01-17,20,2024-09-29,2024-10-01,2,287,30,60,41,1,Half Ballroom,1,1,11,0.0,0.0,4,90.1,205.63,215.1,12906.0,6129.29,5543.96,24579.25,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,9,4,58.6,41.4,1,161.93,157.19,319.12,200.41,157.19,2,36.7,19,30,0,0,1,1,2,24,1,0,1,Banquet,1,0,1.28,1175.6,161,820,3158.45,5,1,0,1,0.0,0.34,-4.61,409.65,0.732,0.244,Peak,1,6,Sun,1,0,1,0,0,43,38,184662.5,0.8837,0,1,15,1.0,High,1,1,93.3,0.0383
L-202409-44478,Lost,Energy Solutions,Leadership Summit,Corporate,Hybrid,Full Package,Professional Services,Professional Services,Third-Party Planner,Low,2024-06-17,2024-07-08,11,2024-09-30,2024-10-02,2,105,28,56,31,1,Breakout Room,1,0,10,0.0,0.0,2,81.7,169.59,171.82,9621.92,5289.75,3543.17,18454.84,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,9,3,63.7,36.3,1,128.01,146.1,274.11,197.74,197.74,2,10.7,25,28,0,0,1,2,1,8,0,0,1,Classroom,3,1,2.83,368.78,938,2504,3876.01,4,0,0,0,100.0,0.78,-1.31,329.55,0.903,0.323,Peak,0,0,Mon,0,0,1,0,0,34,23,286333.96,0.6765,0,1,28,1.0,High,1,0,93.3,0.0952
L-202410-50144,Lost,Pharmaceutical Partners,Management Training,Corporate,In-person,Full Package,Trade/Manufacturing,Trade/Manufacturing,Sales Call,Low,2024-08-12,2024-09-05,11,2024-10-06,2024-10-08,2,55,12,24,14,1,Boardroom,1,1,13,0.0,0.0,3,95.9,210.0,222.6,5342.4,3443.52,1215.05,10000.97,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,10,2,66.5,33.5,0,3.92,134.38,138.3,0.0,138.3,2,33.3,8,12,0,0,1,2,2,24,0,1,1,Boardroom,0,0,0.35,352.09,0,816,3283.67,1,0,0,0,50.0,1.0,-6.0,416.71,0.857,0.714,Peak,1,6,Sun,1,0,1,0,0,40,28,385944.45,0.7,0,1,220,0.055,Low,0,0,93.3,0.2364
L-202410-78556,Lost,Family Celebration,Retirement Party,Wedding/Social,In-person,Meeting Only,Social,Social/Private,Referral,High,2023-12-23,2024-01-26,27,2024-10-12,2024-10-15,3,294,0,0,131,1,Grand Ballroom,1,0,7,1.0,29028.42,3,80.7,176.97,0.0,0.0,14181.13,34141.63,48322.76,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,10,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,5,3,12,1,0,1,Reception,2,0,2.26,1858.38,534,6885,8643.08,3,0,0,0,100.0,0.55,100.0,,0.0,0.076,Peak,0,5,Sat,1,0,0,0,1,40,34,199959.3,0.85,0,1,122,0.0,Low,0,0,86.7,0.0238
L-202410-98694,Lost,Nursing Council,Regional Chapter Meeting,Association,In-person,Rooms Only,Government,Government,Referral,Medium,2024-04-09,2024-04-28,15,2024-10-24,2024-10-26,2,198,108,216,118,0,,0,0,4,0.0,0.0,2,78.4,172.22,156.95,33901.2,0.0,0.0,33901.2,0,0.0,0.0,0.0,0.0,,0.0,Lost to Competition,2024,10,2,56.2,43.8,0,18.11,124.24,142.35,0.0,124.24,2,4.6,103,108,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,8.87,156.95,0.915,0.0,Peak,0,3,Thu,0,0,1,1,1,33,23,390185.88,0.697,0,1,84,1.0,High,1,1,93.3,0.0202
L-202410-60800,Lost,Faith Community,School District Meeting,SMERF,In-person,Full Package,Education,Education,RFP,Medium,2024-06-03,2024-06-30,15,2024-10-25,2024-10-28,3,144,38,114,45,1,Half Ballroom,1,0,12,1.0,6037.02,2,85.0,175.59,168.54,19213.56,5063.08,3111.34,27387.98,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,10,4,61.8,38.2,1,111.89,169.16,281.05,244.47,190.53,2,6.9,32,38,33,0,1,2,1,12,1,0,1,Classroom,3,1,2.78,812.39,253,3678,5466.07,3,0,0,0,100.0,0.38,4.02,240.25,0.844,0.222,Peak,1,4,Fri,1,0,0,0,1,7,4,23111.73,0.5714,0,1,102,0.373,Moderate,0,0,100.0,0.0833
L-202410-21848,Lost,Heritage Travel,International Tour Package,Corporate,In-person,Rooms Only,Other,Other,Sales Call,Low,2024-07-06,2024-07-23,13,2024-10-26,2024-10-27,1,112,37,37,40,0,,1,0,4,0.0,0.0,4,97.0,208.7,221.22,8185.14,0.0,0.0,8185.14,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,10,3,57.8,42.2,0,20.92,150.48,171.4,0.0,150.48,1,0.0,37,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,-6.0,221.22,0.925,0.0,Peak,1,5,Sat,1,0,1,1,0,17,15,103266.74,0.8824,0,1,102,0.363,Moderate,0,0,93.3,0.0357
L-202410-58005,Lost,Family Celebration,Family Reunion Weekend,Wedding/Social,In-person,Full Package,Other,Other,Sales Call,Medium,2023-11-06,2023-11-29,15,2024-10-29,2024-10-30,1,358,30,30,33,1,Breakout Room,1,1,8,0.0,0.0,4,87.6,178.23,188.81,5664.3,3081.68,2573.37,11319.35,0,0.0,0.0,0.0,0.0,,0.0,Client Went Direct,2024,10,4,70.6,29.4,1,135.29,148.55,283.84,283.84,148.55,1,0.0,30,0,0,0,1,2,2,8,0,0,1,Banquet,3,1,2.67,370.48,1411,0,3441.99,0,0,0,0,0.0,0.82,-5.94,377.31,0.909,0.303,Peak,1,1,Tue,0,0,1,0,0,42,35,211806.82,0.8333,0,1,153,0.196,Low,0,0,93.3,0.0223
L-202411-86445,Lost,HR Professionals Network,Educational Seminar Series,Association,Hybrid,Full Package,Other,Other,Referral,High,2024-06-08,2024-07-11,25,2024-11-01,2024-11-04,3,146,49,147,56,1,Half Ballroom,1,1,8,1.0,76045.33,3,63.4,166.29,150.03,22054.41,6687.48,9742.51,38484.4,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,11,4,61.7,38.3,1,139.37,124.45,263.82,213.47,124.45,2,10.7,47,49,37,0,1,2,1,4,1,0,1,Classroom,0,0,0.08,1344.01,0,0,1034.26,0,0,0,0,100.0,0.47,9.78,261.8,0.875,0.179,Shoulder,0,4,Fri,1,0,0,0,1,29,20,434952.16,0.6897,0,1,134,0.366,Moderate,0,0,100.0,0.0548
L-202411-62575,Lost,Accounting Institute,Regional Chapter Meeting,Association,In-person,Full Package,Association,Association,RFP,Low,2024-03-31,2024-04-28,14,2024-11-06,2024-11-08,2,220,53,106,64,1,Half Ballroom,1,0,14,0.0,0.0,1,71.2,163.81,145.83,15457.98,6034.1,6586.34,28078.42,0,0.0,0.0,0.0,0.0,,0.0,Dates Not Available,2024,11,2,62.8,37.2,1,77.57,130.63,208.2,208.2,208.2,2,0.0,53,53,0,0,2,6,3,24,1,0,1,Theater,2,0,1.52,1469.08,482,9828,11909.56,3,0,0,0,100.0,0.53,10.98,264.89,0.828,0.312,Shoulder,0,2,Wed,0,0,1,0,1,31,27,526825.87,0.871,0,1,184,0.288,Moderate,0,0,93.3,0.0636
L-202411-80430,Lost,Professional Engineers Society,Member Appreciation Event,Association,In-person,Full Package,Education,Education,Cvent,Low,2023-12-29,2024-01-24,17,2024-11-09,2024-11-12,3,316,60,180,78,1,Half Ballroom,1,0,9,0.0,0.0,4,79.4,194.16,178.88,32198.4,8433.61,11392.88,52024.89,0,0.0,0.0,0.0,0.0,,0.0,Rates Too High / Client Declined,2024,11,4,67.6,32.4,1,118.22,152.89,271.11,243.14,186.51,2,7.1,51,60,51,0,1,6,3,12,1,0,1,Classroom,0,0,0.15,830.46,0,4698,6945.29,3,0,0,0,100.0,0.65,7.87,289.03,0.769,0.128,Peak,0,5,Sat,1,0,1,0,1,37,29,650912.52,0.7838,0,1,141,0.426,Moderate,0,0,93.3,0.0285
L-202411-19575,Lost,Personal Event,Martinez-Garcia Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,Website,Low,2024-05-28,2024-07-05,27,2024-11-11,2024-11-12,1,167,26,26,32,1,Breakout Room,1,0,11,1.0,7331.83,4,69.2,158.43,128.44,3339.44,2664.75,2009.31,8013.5,0,0.0,0.0,0.0,0.0,,0.0,Budget Constraints,2024,11,2,66.9,33.1,0,123.39,115.69,239.08,0.0,115.69,1,0.0,26,0,0,0,1,7,3,24,0,0,1,Banquet,2,0,2.3,454.62,448,5411,8656.74,1,0,0,0,100.0,0.8,18.93,308.21,0.812,0.312,Shoulder,0,0,Mon,0,0,0,0,1,42,32,168252.69,0.7619,0,1,127,0.205,Low,0,0,100.0,0.0659
L-202411-75401,Lost,Consulting Network,New Hire Orientation,Corporate,In-person,Full Package,Legal,Legal,Referral,Low,2024-09-16,2024-10-12,13,2024-11-15,2024-11-16,1,60,75,75,94,1,Half Ballroom,1,1,13,1.0,36713.82,4,69.6,167.0,167.73,12579.75,2625.51,3935.45,19140.71,0,0.0,0.0,0.0,0.0,,0.0,Canceled by Client,2024,11,3,70.2,29.8,0,154.46,164.79,319.25,0.0,164.79,1,0.0,75,0,0,0,2,2,1,4,1,0,1,Theater,3,1,2.91,1512.48,263,0,1761.46,0,0,0,0,100.0,0.78,-0.44,255.21,0.798,0.213,Shoulder,0,4,Fri,1,0,0,0,0,24,19,236597.41,0.7917,0,1,110,0.682,High,1,0,100.0,0.2167
L-202411-36186,Lost,Financial Services Group,New Hire Orientation,Corporate,In-person,Full Package,Healthcare,Healthcare,Repeat Client,High,2024-09-23,2024-10-19,12,2024-11-16,2024-11-17,1,54,5,5,5,1,Boardroom,1,0,14,1.0,62288.8,1,73.8,165.15,164.25,821.25,1423.86,281.0,2526.11,0,0.0,0.0,0.0,0.0,,0.0,Chose Another Venue,2024,11,4,71.9,28.1,1,72.67,152.59,225.26,225.26,152.59,1,0.0,5,0,0,0,1,7,3,24,0,1,1,Boardroom,2,0,2.02,334.73,326,0,1573.37,0,0,0,0,100.0,0.36,0.54,505.22,1.0,2.0,Shoulder,0,5,Sat,1,1,0,0,0,27,21,242580.93,0.7778,0,1,69,0.072,Low,0,0,100.0,0.2593
