RFP_ID,Status,Account_Name,Event_Name,Event_Type,Event_Format,Event_Configuration,Market_Segment,Organization_Industry,Lead_Source,Client_Priority,Inquiry_Date,Decision_Date,Decision_Days,Arrival_Date,Departure_Date,Nights,Lead_Time,Peak_Room_Block,Total_Room_Nights_Requested,Attendees,Has_Meeting_Space,Meeting_Spaces,Has_FnB_Requirements,Has_Special_Requirements,Response_Due_Days,Budget_Provided,Budget_Amount,Destinations_Considered,Forecasted_Occupancy,Baseline_ADR,Quoted_ADR,Proposed_Room_Revenue,Proposed_Meeting_Revenue,Proposed_FnB_Revenue,Proposed_Total_Revenue,Actual_Room_Nights,Actual_Room_Revenue,Actual_Meeting_Revenue,Actual_FnB_Revenue,Actual_Total_Revenue,Actual_Pickup_Rate,Actual_FnB_Per_Person,Lost_Reason,Year,Month,Num_Room_Types,Pct_Standard_Rooms,Pct_Premium_Rooms,Has_Suites,Rate_Spread,Min_Room_Rate,Max_Room_Rate,Suite_Rate,Standard_Rate,Peak_Night_Index,Night_Variance_Pct,Rooms_Night_1,Rooms_Night_2,Rooms_Night_3,Rooms_Night_4,Num_Meeting_Rooms,Num_Sessions,Num_Meeting_Days,Total_Meeting_Hours,Uses_Ballroom,Uses_Boardroom,Num_Setup_Styles,Primary_Setup,Max_AV_Level,Has_Premium_AV,Avg_AV_Level,Total_Room_Rental,Total_AV_Cost,Total_Session_FnB,Total_Meeting_Cost,Num_FnB_Types,Has_Dinner,Has_Reception,Has_Evening_Session,Full_Day_Pct,Avg_Room_Utilization
B-202406-11776,Booked,Private Individual,Quinceañera Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,Medium,2023-11-13,2023-12-31,35,2024-06-13,2024-06-15,2,213,35,70,39,1,Breakout Room,1,1,13,0.0,0.0,2,79.5,162.49,138.35,9684.5,571.05,4624.07,14879.62,41,5672.35,571.05,4403.88,10647.28,0.5857142857142857,112.92,,2024,6,2,55.6,44.4,0,4.32,125.17,129.49,0.0,129.49,2,0.0,35,35,0,0,1,2,2,8,0,0,1,Banquet,1,0,1.0,571.05,300,2145,3583.6,1,1,0,1,0.0,0.97
B-202406-23282,Booked,Banking Consortium,Management Training,Corporate,Hybrid,Rooms Only,Finance,Finance,Cvent,Medium,2024-03-24,2024-04-06,7,2024-06-13,2024-06-14,1,81,91,91,100,0,,0,1,6,0.0,0.0,2,70.7,165.76,141.32,12860.12,0.0,0.0,12860.12,75,10599.0,0.0,0.0,10599.0,0.8241758241758241,0.0,,2024,6,4,73.2,26.8,1,49.8,129.43,179.23,179.23,129.43,1,0.0,91,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202406-37122,Booked,Technology Innovators,Customer Advisory Board,Corporate,In-person,Full Package,Technology,Technology,Sales Call,Low,2024-03-27,2024-04-17,11,2024-06-13,2024-06-15,2,78,22,44,24,1,Breakout Room,1,0,10,0.0,0.0,3,74.7,163.61,147.52,6490.88,356.12,3648.71,10495.71,42,6195.84,356.12,3474.96,10026.92,0.9545454545454546,144.79,,2024,6,3,57.0,43.0,1,101.44,175.39,276.83,217.26,217.26,2,27.3,16,22,0,0,1,2,2,16,0,0,1,Banquet,2,0,1.5,356.12,500,2832,5226.78,3,0,0,0,100.0,0.6
B-202406-94488,Booked,Energy Solutions,Town Hall Meeting,Corporate,In-person,Full Package,Professional Services,Other,Cvent,Low,2024-04-17,2024-05-08,11,2024-06-13,2024-06-15,2,57,19,38,22,1,Breakout Room,1,0,10,0.0,0.0,4,70.7,164.83,138.47,5261.86,560.83,3232.84,9055.53,35,4846.45,560.83,3078.9,8486.18,0.9210526315789472,139.95,,2024,6,2,71.3,28.7,1,97.53,143.59,241.12,241.12,143.59,2,31.6,13,19,0,0,1,2,2,16,0,0,1,Classroom,3,1,2.5,560.83,1000,3388,6453.82,4,0,0,0,100.0,0.55
B-202406-93009,Booked,State Medical Association,Regional Chapter Meeting,Association,Hybrid,Full Package,Healthcare,Healthcare,Sales Call,High,2023-10-27,2023-11-25,21,2024-06-14,2024-06-17,3,231,63,189,73,1,Half Ballroom,1,0,8,0.0,0.0,3,65.1,160.87,138.35,26148.15,1439.56,16344.08,43931.79,121,16740.35,1439.56,15565.79,33745.7,0.6402116402116402,213.23,,2024,6,2,71.2,28.8,1,94.87,150.04,244.91,244.91,150.04,2,5.9,57,63,54,0,2,3,3,24,1,0,1,Classroom,2,0,1.33,1439.56,650,5020,7431.91,5,0,0,0,100.0,0.61
B-202406-23508,Booked,Cultural Journeys,Regional Arts Tour,Corporate,In-person,Rooms Only,Legal,Legal,Third-Party Planner,Medium,2024-03-14,2024-04-02,13,2024-06-16,2024-06-17,1,94,48,48,52,0,,0,0,6,0.0,0.0,2,68.5,164.77,136.48,6551.04,0.0,0.0,6551.04,44,6005.12,0.0,0.0,6005.12,0.9166666666666666,0.0,,2024,6,4,50.1,49.9,1,136.11,153.58,289.69,233.1,153.58,1,0.0,48,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202406-98706,Booked,Private Party,Williams-Brown Wedding,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Medium,2023-10-25,2023-11-19,15,2024-06-17,2024-06-18,1,236,32,32,41,1,Half Ballroom,1,0,10,0.0,0.0,2,70.6,162.6,150.83,4826.56,954.33,5379.53,11160.42,20,3016.6,954.33,5123.36,9094.29,0.625,124.96,,2024,6,2,55.3,44.7,1,47.4,183.9,231.3,231.3,183.9,1,0.0,32,0,0,0,1,1,1,4,1,0,1,Reception,0,0,0.0,954.33,0,1080,1450.05,1,0,1,1,0.0,0.34
B-202406-60040,Booked,Nursing Council,Networking Summit,Association,In-person,Meeting Only,Healthcare,Healthcare,Repeat Client,Medium,2023-11-10,2023-12-03,14,2024-06-18,2024-06-21,3,221,0,0,76,1,Half Ballroom,0,1,9,1.0,29107.89,2,70.9,163.27,0.0,0.0,801.2,19946.01,20747.21,0,0.0,801.2,18996.2,19797.4,,249.95,,2024,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,3,3,24,1,0,1,Banquet,3,1,2.33,801.2,1350,2680,5793.96,4,0,0,0,100.0,0.63
B-202406-11244,Booked,Private Party,Charity Gala,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Low,2023-06-20,2023-07-30,31,2024-06-19,2024-06-20,1,365,14,14,18,1,Breakout Room,1,1,9,1.0,7443.05,3,72.3,161.93,146.82,2055.48,401.55,2659.8,5116.83,9,1321.38,401.55,2533.14,4256.07,0.6428571428571429,140.73,,2024,6,3,68.5,31.5,1,118.68,162.53,281.21,216.19,281.21,1,0.0,14,0,0,0,1,1,1,4,0,0,1,Banquet,1,0,1.0,401.55,150,990,1756.56,1,1,0,1,0.0,0.45
B-202406-29473,Booked,Travel Club International,Architecture Tour Group,Corporate,In-person,Rooms Only,Healthcare,Healthcare,Website,Medium,2024-02-18,2024-03-01,9,2024-06-19,2024-06-20,1,122,32,32,35,0,,0,0,3,0.0,0.0,3,73.1,165.32,147.94,4734.08,0.0,0.0,4734.08,28,4142.32,0.0,0.0,4142.32,0.875,0.0,,2024,6,3,60.8,39.2,1,63.82,130.38,194.2,194.2,130.38,1,0.0,32,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202406-31130,Booked,State Medical Association,Regional Chapter Meeting,Association,In-person,Full Package,Healthcare,Healthcare,Cvent,Low,2023-09-06,2023-10-04,17,2024-06-19,2024-06-20,1,287,26,26,32,1,Breakout Room,1,1,11,1.0,12464.55,2,75.2,160.76,147.21,3827.46,515.39,2751.5,7094.35,18,2649.78,515.39,2620.48,5785.65,0.6923076923076923,81.89,,2024,6,3,56.1,43.9,1,92.82,129.94,222.76,222.76,129.94,1,0.0,26,0,0,0,1,1,1,8,0,0,1,Classroom,2,0,2.0,515.39,350,2464,3751.35,4,0,0,0,100.0,0.8
B-202406-34928,Booked,Manufacturing Alliance,Strategic Planning Retreat,Corporate,In-person,Full Package,Healthcare,Other,Direct Inquiry,Medium,2024-05-08,2024-06-03,14,2024-06-19,2024-06-22,3,42,38,114,47,1,Half Ballroom,1,1,12,0.0,0.0,2,72.6,157.53,136.32,15540.48,911.7,10951.26,27403.44,99,13495.68,911.7,10429.77,24837.15,0.868421052631579,221.91,,2024,6,2,69.0,31.0,0,9.94,143.27,153.21,0.0,153.21,2,5.7,34,38,33,0,1,3,3,24,1,0,1,Classroom,3,1,2.33,911.7,1350,5976,9064.87,4,0,0,0,100.0,0.39
B-202406-66928,Booked,Family Celebration,Memorial Service Gathering,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Sales Call,Low,2023-10-11,2023-11-21,34,2024-06-20,2024-06-21,1,253,19,19,20,0,,0,0,7,0.0,0.0,3,76.1,165.01,152.07,2889.33,0.0,0.0,2889.33,11,1672.77,0.0,0.0,1672.77,0.5789473684210527,0.0,,2024,6,2,58.1,41.9,1,83.5,165.53,249.03,249.03,165.53,1,0.0,19,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202406-77009,Booked,Technology Innovators,Town Hall Meeting,Corporate,In-person,Full Package,Technology,Technology,Third-Party Planner,Low,2024-03-23,2024-04-13,8,2024-06-20,2024-06-21,1,89,56,56,65,1,Half Ballroom,1,0,13,1.0,21695.23,2,73.6,158.91,147.67,8269.52,1347.46,4559.1,14176.08,53,7826.51,1347.46,4342.0,13515.97,0.9464285714285714,66.8,,2024,6,2,73.4,26.6,1,63.75,129.95,193.7,193.7,129.95,1,0.0,56,0,0,0,2,1,1,8,1,0,1,Banquet,2,0,2.0,1347.46,350,1248,2178.74,3,0,0,0,100.0,0.54
B-202406-50653,Booked,Faith Community,Band Competition,SMERF,In-person,Meeting Only,Other,Other,Cvent,Low,2024-03-09,2024-03-30,13,2024-06-21,2024-06-23,2,104,0,0,138,1,Grand Ballroom,0,0,8,1.0,18722.37,2,73.5,166.09,0.0,0.0,2059.64,4822.27,6881.91,0,0.0,2059.64,4592.64,6652.28,,33.28,,2024,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,2,2,16,1,0,1,Classroom,1,0,1.0,2059.64,300,2880,7898.53,1,0,0,0,100.0,0.57
B-202406-58380,Booked,Premier Tours,Senior Travel Club,Corporate,In-person,Rooms Only,Finance,Finance,Website,High,2024-04-10,2024-04-22,9,2024-06-21,2024-06-22,1,72,51,51,56,0,,0,0,3,0.0,0.0,3,68.8,158.13,146.93,7493.43,0.0,0.0,7493.43,48,7052.64,0.0,0.0,7052.64,0.9411764705882352,0.0,,2024,6,3,64.7,35.3,1,129.73,143.52,273.25,251.41,143.52,1,0.0,51,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202406-27079,Booked,HR Professionals Network,Regional Chapter Meeting,Association,In-person,Full Package,Professional Services,Professional Services,Direct Inquiry,Medium,2023-08-06,2023-09-03,17,2024-06-22,2024-06-23,1,321,67,67,80,1,Half Ballroom,1,1,11,1.0,20778.11,2,75.4,159.39,139.6,9353.2,1133.44,6233.64,16720.28,50,6980.0,1133.44,5936.8,14050.24,0.746268656716418,74.21,,2024,6,3,53.3,46.7,1,133.23,159.44,292.67,183.77,183.77,1,0.0,67,0,0,0,1,1,1,8,1,0,1,Classroom,1,0,1.0,1133.44,150,1500,2280.72,3,0,0,0,100.0,0.67
B-202406-29346,Booked,Personal Event,Engagement Party,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Repeat Client,Low,2023-10-28,2023-12-09,35,2024-06-22,2024-06-23,1,238,24,24,26,0,,0,1,7,0.0,0.0,1,71.4,163.53,141.24,3389.76,0.0,0.0,3389.76,14,1977.36,0.0,0.0,1977.36,0.5833333333333334,0.0,,2024,6,3,51.5,48.5,1,120.73,167.73,288.46,192.69,167.73,1,0.0,24,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202406-22928,Booked,Industry Trade Group,Policy Symposium,Association,Hybrid,Full Package,Trade/Manufacturing,Trade/Manufacturing,Third-Party Planner,High,2023-12-05,2024-01-10,26,2024-06-23,2024-06-25,2,201,64,128,88,1,Half Ballroom,1,0,10,1.0,37970.98,2,76.1,161.1,132.4,16947.2,1416.6,4903.67,23267.47,92,12180.8,1416.6,4670.16,18267.56,0.71875,53.07,,2024,6,3,53.4,46.6,0,166.33,125.14,291.47,0.0,125.14,2,15.6,54,64,0,0,2,6,2,24,1,0,1,Classroom,3,1,1.83,1416.6,2000,3840,7865.27,5,0,0,0,0.0,0.73
B-202406-32608,Booked,Consulting Network,Regional Team Meeting,Corporate,Hybrid,Rooms Only,Professional Services,Professional Services,Referral,Low,2024-04-03,2024-04-22,14,2024-06-23,2024-06-24,1,81,54,54,59,0,,0,0,5,1.0,7000.83,2,71.5,157.16,138.42,7474.68,0.0,0.0,7474.68,47,6505.74,0.0,0.0,6505.74,0.8703703703703703,0.0,,2024,6,2,50.3,49.7,1,51.69,181.02,232.71,232.71,181.02,1,0.0,54,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202406-98895,Booked,HR Professionals Network,Continuing Education Conference,Association,Hybrid,Full Package,Professional Services,Professional Services,Website,Medium,2024-01-07,2024-02-09,22,2024-06-23,2024-06-24,1,168,77,77,101,1,Half Ballroom,1,1,11,1.0,28856.95,4,70.6,171.76,154.26,11878.02,846.38,3072.27,15796.67,58,8947.08,846.38,2925.97,12719.43,0.7532467532467533,28.97,,2024,6,3,70.6,29.4,1,92.46,131.81,224.27,224.27,131.81,1,0.0,77,0,0,0,1,2,1,12,1,0,1,Theater,2,0,1.5,846.38,500,1820,3182.85,2,0,0,0,50.0,0.84
B-202406-96321,Booked,Banking Consortium,Customer Advisory Board,Corporate,Hybrid,Full Package,Finance,Finance,Repeat Client,Medium,2024-03-21,2024-04-09,9,2024-06-25,2024-06-26,1,96,27,27,31,1,Breakout Room,1,0,10,0.0,0.0,1,73.1,169.16,144.66,3905.82,590.09,1167.57,5663.48,22,3182.52,590.09,1111.97,4884.58,0.8148148148148148,35.87,,2024,6,2,69.9,30.1,1,94.82,183.25,278.07,183.25,278.07,1,0.0,27,0,0,0,1,1,1,8,0,0,1,Classroom,3,1,3.0,590.09,650,1643,3346.32,2,0,0,0,100.0,0.78
B-202406-13396,Booked,Education Foundation,Board Retreat,Association,In-person,Meeting Only,Education,Education,Website,Low,2023-08-19,2023-09-12,15,2024-06-26,2024-06-29,3,312,0,0,34,1,Breakout Room,0,0,9,0.0,0.0,3,68.6,160.59,0.0,0.0,575.0,8126.75,8701.75,0,0.0,575.0,7739.76,8314.76,,227.64,,2024,6,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,3,3,24,0,0,1,Classroom,2,0,1.67,575.0,850,8126,12039.62,5,0,0,0,100.0,0.85
B-202406-25448,Booked,Professional Services Group,Management Training,Corporate,In-person,Full Package,Technology,Other,Third-Party Planner,Medium,2024-03-20,2024-04-09,10,2024-06-27,2024-06-28,1,99,69,69,82,1,Half Ballroom,1,1,10,0.0,0.0,1,71.8,164.88,137.73,9503.37,1354.53,2567.5,13425.4,55,7575.15,1354.53,2445.24,11374.92,0.7971014492753623,29.82,,2024,6,4,68.2,31.8,1,154.1,130.0,284.1,181.04,130.0,1,0.0,69,0,0,0,1,3,1,12,1,0,1,Classroom,2,0,1.67,1354.53,850,2808,4666.72,4,0,0,0,0.0,0.68
B-202406-52501,Booked,Personal Event,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,Third-Party Planner,Low,2023-08-06,2023-09-07,21,2024-06-27,2024-06-28,1,326,26,26,30,1,Breakout Room,1,1,11,0.0,0.0,3,74.1,158.37,145.74,3789.24,352.76,3975.93,8117.93,15,2186.1,352.76,3786.6,6325.46,0.5769230769230769,126.22,,2024,6,4,51.5,48.5,1,58.75,130.1,188.85,188.85,130.1,1,0.0,26,0,0,0,1,1,1,4,0,0,1,Reception,1,0,1.0,352.76,150,1350,2080.09,1,0,1,1,0.0,0.75
B-202406-61615,Booked,Social Event,Bar/Bat Mitzvah,Wedding/Social,In-person,Full Package,Social,Social/Private,Sales Call,Low,2023-10-16,2023-11-19,25,2024-06-27,2024-06-28,1,255,37,37,49,1,Half Ballroom,1,0,9,1.0,18085.39,2,69.5,161.25,143.87,5323.19,1207.41,6912.31,13442.91,22,3165.14,1207.41,6583.15,10955.7,0.5945945945945946,134.35,,2024,6,4,55.9,44.1,1,125.77,125.77,251.54,251.54,125.77,1,0.0,37,0,0,0,1,2,1,8,1,0,1,Banquet,2,0,1.5,1207.41,500,1320,2508.29,1,1,0,1,0.0,0.41
B-202406-60082,Booked,Private Individual,Holiday Party,Wedding/Social,In-person,Full Package,Social,Social/Private,RFP,Low,2023-12-12,2024-01-28,39,2024-06-28,2024-06-29,1,199,25,25,32,1,Breakout Room,1,1,8,1.0,13630.99,2,78.7,163.41,137.98,3449.5,526.65,4562.21,8538.36,15,2069.7,526.65,4344.96,6941.31,0.6,135.78,,2024,6,3,65.5,34.5,1,138.88,127.34,266.22,192.59,127.34,1,0.0,25,0,0,0,1,2,1,8,0,0,1,Banquet,2,0,1.5,526.65,500,1440,3171.75,1,0,1,1,0.0,0.8
B-202406-27428,Booked,TechCorp Solutions,Executive Offsite,Corporate,In-person,Full Package,Technology,Technology,Cvent,Low,2024-03-19,2024-04-08,13,2024-06-29,2024-06-30,1,102,5,5,6,1,Boardroom,1,1,7,0.0,0.0,3,71.4,163.46,139.34,696.7,348.69,477.41,1522.8,4,557.36,348.69,454.68,1360.73,0.8,75.78,,2024,6,4,68.1,31.9,1,159.7,126.74,286.44,252.93,126.74,1,0.0,5,0,0,0,1,1,1,8,0,1,1,Boardroom,2,0,2.0,348.69,350,450,1863.9,3,0,0,0,100.0,0.43
B-202406-38591,Booked,Consulting Network,Board of Directors Meeting,Corporate,In-person,Rooms Only,Professional Services,Professional Services,Referral,Medium,2024-05-01,2024-05-18,14,2024-06-29,2024-06-30,1,59,76,76,83,0,,0,0,3,0.0,0.0,2,72.2,163.5,143.16,10880.16,0.0,0.0,10880.16,73,10450.68,0.0,0.0,10450.68,0.9605263157894736,0.0,,2024,6,4,66.2,33.8,1,139.65,154.89,294.54,253.51,154.89,1,0.0,76,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202406-45321,Booked,Pharmaceutical Partners,Executive Offsite,Corporate,Hybrid,Full Package,Healthcare,Healthcare,Sales Call,Medium,2024-04-03,2024-04-23,9,2024-06-29,2024-06-30,1,87,69,69,96,1,Half Ballroom,1,0,11,1.0,19152.24,4,74.7,156.21,139.45,9622.05,1617.12,2943.36,14182.53,68,9482.6,1617.12,2803.2,13902.92,0.9855072463768116,29.2,,2024,6,2,54.1,45.9,1,34.7,152.89,187.59,187.59,152.89,1,0.0,69,0,0,0,2,2,1,12,1,0,1,Theater,2,0,2.0,1617.12,700,2718,4377.51,4,0,0,0,50.0,0.8
B-202406-51680,Booked,Family Celebration,Bar/Bat Mitzvah,Wedding/Social,In-person,Full Package,Social,Social/Private,Repeat Client,Low,2023-11-11,2023-12-25,37,2024-06-29,2024-06-30,1,231,25,25,28,1,Breakout Room,1,1,7,0.0,0.0,1,73.1,158.44,143.25,3581.25,404.1,3282.8,7268.15,16,2292.0,404.1,3126.48,5822.58,0.64,111.66,,2024,6,2,51.4,48.6,1,65.44,221.03,286.47,221.03,221.03,1,0.0,25,0,0,0,1,1,1,4,0,0,1,Banquet,0,0,0.0,404.1,0,1540,2181.52,1,1,0,1,0.0,0.7
B-202406-45815,Booked,Private Individual,Family Reunion Weekend,Wedding/Social,In-person,Full Package,Social,Social/Private,Website,Low,2023-07-01,2023-07-30,22,2024-06-30,2024-07-01,1,365,26,26,35,1,Breakout Room,1,1,7,1.0,10120.3,1,73.6,163.96,152.43,3963.18,350.07,4733.4,9046.65,15,2286.45,350.07,4508.0,7144.52,0.5769230769230769,128.8,,2024,6,3,63.9,36.1,1,97.62,132.2,229.82,229.82,132.2,1,0.0,26,0,0,0,1,1,1,4,0,0,1,Banquet,1,0,1.0,350.07,150,1575,2375.42,1,0,1,1,0.0,0.88
B-202406-73284,Booked,Real Estate Board,Certification Training,Association,In-person,Full Package,Government,Government,Repeat Client,High,2023-12-05,2024-01-10,23,2024-06-30,2024-07-03,3,208,93,279,116,1,Half Ballroom,1,0,13,1.0,88510.83,2,75.5,164.08,144.98,40449.42,1653.79,12052.11,54155.32,223,32330.54,1653.79,11478.2,45462.53,0.7992831541218638,98.95,,2024,6,2,74.4,25.6,1,37.53,153.57,191.1,191.1,191.1,2,5.4,85,93,81,0,2,7,3,36,1,0,1,Classroom,3,1,2.29,1653.79,3150,4492,10535.23,3,0,0,0,28.6,0.97
B-202406-90969,Booked,Family Celebration,Anniversary Celebration,Wedding/Social,In-person,Full Package,Social,Social/Private,Direct Inquiry,Low,2023-08-31,2023-10-11,29,2024-06-30,2024-07-01,1,304,45,45,50,1,Half Ballroom,1,0,12,0.0,0.0,1,72.7,163.7,144.01,6480.45,1121.37,6297.38,13899.2,28,4032.28,1121.37,5997.5,11151.15,0.6222222222222222,119.95,,2024,6,3,68.2,31.8,1,127.62,146.82,274.44,236.44,146.82,1,0.0,45,0,0,0,1,1,1,4,1,0,1,Banquet,2,0,2.0,1121.37,350,1320,2044.19,1,1,0,1,0.0,0.42
B-202407-59074,Booked,Private Party,Charity Gala,Wedding/Social,In-person,Rooms Only,Social,Social/Private,Direct Inquiry,Low,2023-09-11,2023-10-11,25,2024-07-01,2024-07-02,1,294,41,41,45,0,,0,1,5,0.0,0.0,1,66.5,153.25,142.45,5840.45,0.0,0.0,5840.45,23,3276.35,0.0,0.0,3276.35,0.5609756097560976,0.0,,2024,7,3,62.3,37.7,1,100.77,165.59,266.36,186.22,165.59,1,0.0,41,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202407-81260,Booked,Professional Services Group,Annual Sales Conference,Corporate,In-person,Rooms Only,Finance,Other,Cvent,Medium,2024-04-14,2024-04-30,10,2024-07-01,2024-07-02,1,78,75,75,82,0,,0,1,6,1.0,14427.19,3,67.8,162.04,138.0,10350.0,0.0,0.0,10350.0,73,10074.0,0.0,0.0,10074.0,0.9733333333333334,0.0,,2024,7,3,73.5,26.5,1,135.48,150.69,286.17,254.21,150.69,1,0.0,75,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202407-34596,Booked,Cultural Journeys,Bird Watching Tour,Corporate,Hybrid,Full Package,Other,Other,Repeat Client,Medium,2024-05-28,2024-06-17,11,2024-07-02,2024-07-03,1,35,60,60,78,1,Half Ballroom,1,1,9,0.0,0.0,1,68.9,164.04,147.4,8844.0,884.72,0.0,9728.72,54,7959.6,884.72,0.0,8844.32,0.9,0.0,,2024,7,4,64.5,35.5,1,125.97,145.7,271.67,218.51,145.7,1,0.0,60,0,0,0,1,1,1,4,1,0,1,Banquet,1,0,1.0,884.72,150,0,476.49,0,0,0,0,0.0,0.65
B-202407-11438,Booked,Retail Corporation,Strategic Planning Retreat,Corporate,Hybrid,Meeting Only,Healthcare,Other,Repeat Client,Low,2024-04-13,2024-05-01,13,2024-07-03,2024-07-04,1,81,0,0,49,1,Half Ballroom,0,1,5,1.0,7360.51,1,60.9,154.44,0.0,0.0,1071.8,3986.35,5058.15,0,0.0,1071.8,3796.52,4868.32,,77.48,,2024,7,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,1,1,1,8,1,0,1,Theater,2,0,2.0,1071.8,350,1848,2831.19,4,0,0,0,100.0,0.41
B-202407-12877,Booked,Financial Services Group,Management Training,Corporate,Hybrid,Full Package,Finance,Finance,Sales Call,Low,2024-05-07,2024-05-30,9,2024-07-04,2024-07-06,2,58,38,76,42,1,Half Ballroom,1,0,14,1.0,21437.98,2,69.7,156.89,132.96,10104.96,926.85,7063.94,18095.75,64,8509.44,926.85,6727.56,16163.85,0.8421052631578947,160.18,,2024,7,4,70.6,29.4,1,94.39,134.14,228.53,228.53,134.14,2,23.7,29,38,0,0,1,2,2,16,1,0,1,Classroom,3,1,2.5,926.85,1000,2520,4753.73,5,0,0,0,100.0,0.35
B-202407-32245,Booked,Youth Athletics,Cultural Heritage Festival,SMERF,Virtual,Full Package,SMERF,Social/Community,RFP,Low,2024-03-01,2024-03-26,17,2024-07-04,2024-07-05,1,125,34,34,39,1,Breakout Room,1,0,8,0.0,0.0,3,65.6,150.4,136.51,4641.34,542.68,1216.62,6400.64,29,3958.79,542.68,1158.69,5660.16,0.8529411764705882,29.71,,2024,7,2,66.3,33.7,1,66.34,160.56,226.9,226.9,160.56,1,0.0,34,0,0,0,1,2,1,8,0,0,1,Classroom,2,0,1.5,542.68,500,1692,3361.35,2,0,0,0,0.0,0.97
B-202407-64432,Booked,Retail Corporation,Leadership Summit,Corporate,In-person,Full Package,Professional Services,Other,Referral,Low,2024-04-26,2024-05-14,11,2024-07-04,2024-07-05,1,69,27,27,29,1,Breakout Room,1,1,7,0.0,0.0,2,61.1,157.2,145.32,3923.64,557.2,2080.95,6561.79,24,3487.68,557.2,1981.86,6026.74,0.8888888888888888,68.34,,2024,7,2,75.0,25.0,1,85.25,146.54,231.79,231.79,146.54,1,0.0,27,0,0,0,1,1,1,8,0,0,1,Classroom,2,0,2.0,557.2,350,2175,3544.14,3,0,0,0,100.0,0.72
B-202407-88105,Booked,TechCorp Solutions,Innovation Workshop,Corporate,In-person,Full Package,Technology,Technology,Repeat Client,Medium,2024-04-23,2024-05-09,8,2024-07-04,2024-07-06,2,72,42,84,47,1,Half Ballroom,1,0,8,0.0,0.0,2,60.7,164.2,147.64,12401.76,1070.95,7822.96,21295.67,76,11220.64,1070.95,7450.44,19742.03,0.9047619047619048,158.52,,2024,7,2,59.6,40.4,0,4.74,146.09,150.83,0.0,146.09,2,7.1,39,42,0,0,1,2,2,16,1,0,1,Classroom,2,0,1.5,1070.95,500,3360,5044.27,5,0,0,0,100.0,0.39
B-202407-50572,Booked,Premier Tours,Museum Tour Package,Corporate,In-person,Rooms Only,Technology,Technology,Direct Inquiry,Medium,2024-04-11,2024-05-02,14,2024-07-05,2024-07-06,1,85,28,28,30,0,,0,0,7,0.0,0.0,1,67.1,164.61,141.52,3962.56,0.0,0.0,3962.56,27,3821.04,0.0,0.0,3821.04,0.9642857142857144,0.0,,2024,7,4,69.5,30.5,1,146.07,147.18,293.25,223.39,152.73,1,0.0,28,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0.0
B-202407-70700,Booked,State Medical Association,Board Retreat,Association,In-person,Full Package,Healthcare,Healthcare,Referral,High,2023-09-26,2023-11-03,26,2024-07-06,2024-07-09,3,284,59,177,80,1,Half Ballroom,1,1,12,0.0,0.0,1,67.6,154.63,141.28,25006.56,810.26,20597.64,46414.46,112,15823.36,810.26,19616.8,36250.42,0.632768361581921,245.21,,2024,7,2,62.5,37.5,1,65.97,228.56,294.53,228.56,294.53,2,3.7,54,59,55,0,1,3,3,24,1,0,1,Classroom,3,1,2.0,810.26,1150,3640,6600.22,5,0,0,0,100.0,0.67
